area_id,area_name,quartiere_name,zona_name,sex,age_group,citizenship,population
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,15-24,Italiana,138
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Italiana,99
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,65 e oltre,Straniera,37
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Straniera,53
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Femmine,15-24,Straniera,4
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,45-54,Italiana,326
12,caserme rosse-manifattura,Navile,Bolognina,Femmine,02 e prima,Italiana,15
14,arcoveggio,Navile,Bolognina,Maschi,55-64,Italiana,629
14,arcoveggio,Navile,Bolognina,Maschi,55-64,Straniera,113
15,via ferrarese,Navile,Bolognina,Maschi,03-05,Straniera,56
15,via ferrarese,Navile,Bolognina,Maschi,25-34,Straniera,143
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,06-14,Straniera,25
19,savena abbandonato,Navile,Corticella,Femmine,06-14,Italiana,27
19,savena abbandonato,Navile,Corticella,Maschi,15-24,Straniera,43
20,croce coperta,Navile,Corticella,Femmine,15-24,Straniera,48
20,croce coperta,Navile,Corticella,Maschi,03-05,Italiana,44
20,croce coperta,Navile,Corticella,Maschi,06-14,Straniera,65
20,croce coperta,Navile,Corticella,Maschi,65 e oltre,Straniera,25
21,mulino del gomito,Navile,Corticella,Femmine,03-05,Straniera,3
21,mulino del gomito,Navile,Corticella,Femmine,06-14,Italiana,12
21,mulino del gomito,Navile,Corticella,Maschi,25-34,Italiana,24
21,mulino del gomito,Navile,Corticella,Maschi,65 e oltre,Italiana,53
22,la dozza,Navile,Corticella,Femmine,45-54,Straniera,6
22,la dozza,Navile,Corticella,Maschi,25-34,Italiana,19
23,laghetti del rosario,Navile,Lame,Femmine,25-34,Straniera,1
23,laghetti del rosario,Navile,Lame,Maschi,35-44,Straniera,5
24,la noce,Navile,Lame,Femmine,02 e prima,Straniera,3
24,la noce,Navile,Lame,Femmine,03-05,Italiana,10
24,la noce,Navile,Lame,Femmine,35-44,Italiana,54
24,la noce,Navile,Lame,Maschi,06-14,Italiana,41
24,la noce,Navile,Lame,Maschi,25-34,Italiana,40
25,tiro a segno,Navile,Lame,Femmine,45-54,Straniera,1
25,tiro a segno,Navile,Lame,Femmine,65 e oltre,Italiana,15
26,pescarola,Navile,Lame,Femmine,03-05,Straniera,18
26,pescarola,Navile,Lame,Femmine,35-44,Italiana,176
26,pescarola,Navile,Lame,Femmine,65 e oltre,Straniera,48
26,pescarola,Navile,Lame,Maschi,06-14,Italiana,130
26,pescarola,Navile,Lame,Maschi,25-34,Straniera,36
26,pescarola,Navile,Lame,Maschi,65 e oltre,Straniera,17
27,lazzaretto,Navile,Lame,Femmine,55-64,Italiana,30
27,lazzaretto,Navile,Lame,Femmine,65 e oltre,Straniera,4
27,lazzaretto,Navile,Lame,Maschi,03-05,Italiana,9
27,lazzaretto,Navile,Lame,Maschi,25-34,Italiana,25
27,lazzaretto,Navile,Lame,Maschi,25-34,Straniera,21
27,lazzaretto,Navile,Lame,Maschi,65 e oltre,Italiana,48
28,beverara,Navile,Lame,Maschi,06-14,Straniera,86
28,beverara,Navile,Lame,Maschi,25-34,Italiana,129
28,beverara,Navile,Lame,Maschi,65 e oltre,Italiana,780
29,marconi-2,Porto - Saragozza,Marconi,Femmine,03-05,Italiana,106
29,marconi-2,Porto - Saragozza,Marconi,Femmine,65 e oltre,Straniera,97
29,marconi-2,Porto - Saragozza,Marconi,Maschi,02 e prima,Straniera,15
29,marconi-2,Porto - Saragozza,Marconi,Maschi,06-14,Straniera,50
30,marconi-1,Porto - Saragozza,Marconi,Femmine,03-05,Straniera,1
30,marconi-1,Porto - Saragozza,Marconi,Femmine,15-24,Straniera,15
30,marconi-1,Porto - Saragozza,Marconi,Femmine,25-34,Italiana,91
30,marconi-1,Porto - Saragozza,Marconi,Femmine,45-54,Italiana,160
30,marconi-1,Porto - Saragozza,Marconi,Maschi,65 e oltre,Straniera,8
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,03-05,Italiana,11
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,06-14,Italiana,17
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,25-34,Straniera,5
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Maschi,06-14,Italiana,14
32,scalo ravone,Porto - Saragozza,Saffi,Femmine,25-34,Italiana,11
32,scalo ravone,Porto - Saragozza,Saffi,Femmine,55-64,Italiana,3
32,scalo ravone,Porto - Saragozza,Saffi,Maschi,03-05,Italiana,2
33,zanardi,Porto - Saragozza,Saffi,Femmine,45-54,Italiana,392
33,zanardi,Porto - Saragozza,Saffi,Maschi,45-54,Italiana,407
33,zanardi,Porto - Saragozza,Saffi,Maschi,55-64,Straniera,48
34,velodromo,Porto - Saragozza,Saffi,Femmine,25-34,Italiana,140
34,velodromo,Porto - Saragozza,Saffi,Femmine,45-54,Straniera,73
34,velodromo,Porto - Saragozza,Saffi,Maschi,45-54,Italiana,368
34,velodromo,Porto - Saragozza,Saffi,Maschi,45-54,Straniera,69
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,24
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,45-54,Italiana,354
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,65 e oltre,Straniera,6
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,15-24,Italiana,241
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,25-34,Italiana,95
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,25-34,Italiana,128
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,55-64,Italiana,363
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,25-34,Italiana,169
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,55-64,Italiana,634
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,06-14,Italiana,208
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,35-44,Italiana,406
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,45-54,Straniera,88
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,02 e prima,Italiana,50
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,45-54,Straniera,49
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,55-64,Straniera,26
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,35-44,Straniera,86
39,agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,06-14,Italiana,136
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,15-24,Straniera,46
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,45-54,Straniera,124
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,02 e prima,Straniera,20
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,15-24,Straniera,5
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,66
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,2
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,15-24,Italiana,32
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,13
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,45-54,Straniera,7
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Straniera,1
42,fiera,San Donato - San Vitale,San Donato,Maschi,02 e prima,Italiana,1
42,fiera,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Italiana,1
43,san donnino,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,64
43,san donnino,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,23
43,san donnino,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,114
43,san donnino,San Donato - San Vitale,San Donato,Maschi,03-05,Italiana,25
43,san donnino,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Straniera,7
44,pilastro,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,153
44,pilastro,San Donato - San Vitale,San Donato,Femmine,35-44,Straniera,206
44,pilastro,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,122
45,caab,San Donato - San Vitale,San Donato,Femmine,02 e prima,Straniera,4
45,caab,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,12
45,caab,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,24
46,scalo merci san donato,San Donato - San Vitale,San Donato,Femmine,03-05,Italiana,1
46,scalo merci san donato,San Donato - San Vitale,San Donato,Femmine,45-54,Straniera,1
46,scalo merci san donato,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,5
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,24
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,253
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,06-14,Straniera,76
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,465
48,michelino,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,12
48,michelino,San Donato - San Vitale,San Donato,Femmine,15-24,Italiana,151
48,michelino,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,37
48,michelino,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Italiana,527
49,via mondo,San Donato - San Vitale,San Donato,Femmine,15-24,Straniera,66
49,via mondo,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,217
49,via mondo,San Donato - San Vitale,San Donato,Maschi,03-05,Italiana,44
49,via mondo,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,98
50,osservanza,Santo Stefano,Colli,Femmine,02 e prima,Italiana,36
50,osservanza,Santo Stefano,Colli,Femmine,45-54,Straniera,35
51,san michele in bosco,Santo Stefano,Colli,Femmine,03-05,Italiana,34
51,san michele in bosco,Santo Stefano,Colli,Femmine,35-44,Italiana,139
52,paderno,Santo Stefano,Colli,Femmine,55-64,Italiana,118
52,paderno,Santo Stefano,Colli,Maschi,03-05,Straniera,1
54,galvani-2,Santo Stefano,Galvani,Femmine,06-14,Italiana,288
54,galvani-2,Santo Stefano,Galvani,Femmine,15-24,Straniera,58
54,galvani-2,Santo Stefano,Galvani,Femmine,45-54,Straniera,153
54,galvani-2,Santo Stefano,Galvani,Femmine,55-64,Straniera,134
54,galvani-2,Santo Stefano,Galvani,Maschi,06-14,Italiana,274
54,galvani-2,Santo Stefano,Galvani,Maschi,25-34,Straniera,55
54,galvani-2,Santo Stefano,Galvani,Maschi,35-44,Italiana,569
54,galvani-2,Santo Stefano,Galvani,Maschi,45-54,Straniera,95
54,galvani-2,Santo Stefano,Galvani,Maschi,65 e oltre,Italiana,1120
57,siepelunga,Santo Stefano,Murri,Femmine,02 e prima,Straniera,2
57,siepelunga,Santo Stefano,Murri,Maschi,35-44,Straniera,28
58,dagnini,Santo Stefano,Murri,Femmine,02 e prima,Italiana,83
58,dagnini,Santo Stefano,Murri,Femmine,06-14,Straniera,44
58,dagnini,Santo Stefano,Murri,Femmine,65 e oltre,Italiana,1398
58,dagnini,Santo Stefano,Murri,Maschi,25-34,Italiana,228
59,chiesanuova,Santo Stefano,Murri,Femmine,65 e oltre,Italiana,968
59,chiesanuova,Santo Stefano,Murri,Maschi,03-05,Italiana,69
60,irnerio-1,Santo Stefano,Irnerio,Femmine,02 e prima,Straniera,2
60,irnerio-1,Santo Stefano,Irnerio,Femmine,03-05,Straniera,2
60,irnerio-1,Santo Stefano,Irnerio,Femmine,06-14,Straniera,14
60,irnerio-1,Santo Stefano,Irnerio,Maschi,03-05,Italiana,19
61,irnerio-2,Santo Stefano,Irnerio,Femmine,15-24,Straniera,60
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,45-54,Italiana,539
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,06-14,Italiana,30
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,69
63,scandellara,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,4
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,45-54,Italiana,74
19,savena abbandonato,Navile,Corticella,Maschi,15-24,Italiana,32
19,savena abbandonato,Navile,Corticella,Maschi,25-34,Italiana,26
20,croce coperta,Navile,Corticella,Femmine,25-34,Italiana,122
20,croce coperta,Navile,Corticella,Femmine,45-54,Italiana,337
21,mulino del gomito,Navile,Corticella,Femmine,25-34,Straniera,7
21,mulino del gomito,Navile,Corticella,Femmine,35-44,Straniera,15
21,mulino del gomito,Navile,Corticella,Femmine,45-54,Straniera,17
22,la dozza,Navile,Corticella,Femmine,02 e prima,Italiana,6
22,la dozza,Navile,Corticella,Femmine,25-34,Straniera,4
22,la dozza,Navile,Corticella,Maschi,65 e oltre,Straniera,2
23,laghetti del rosario,Navile,Lame,Femmine,35-44,Italiana,26
51,san michele in bosco,Santo Stefano,Colli,Maschi,65 e oltre,Italiana,228
51,san michele in bosco,Santo Stefano,Colli,Maschi,65 e oltre,Straniera,4
52,paderno,Santo Stefano,Colli,Femmine,03-05,Italiana,11
52,paderno,Santo Stefano,Colli,Maschi,02 e prima,Italiana,7
55,giardini margherita,Santo Stefano,Murri,Maschi,65 e oltre,Italiana,3
56,mezzofanti,Santo Stefano,Murri,Femmine,25-34,Italiana,216
56,mezzofanti,Santo Stefano,Murri,Femmine,25-34,Straniera,31
56,mezzofanti,Santo Stefano,Murri,Maschi,15-24,Italiana,318
56,mezzofanti,Santo Stefano,Murri,Maschi,45-54,Straniera,36
57,siepelunga,Santo Stefano,Murri,Femmine,02 e prima,Italiana,41
57,siepelunga,Santo Stefano,Murri,Maschi,25-34,Italiana,92
58,dagnini,Santo Stefano,Murri,Maschi,55-64,Straniera,43
60,irnerio-1,Santo Stefano,Irnerio,Femmine,25-34,Straniera,27
60,irnerio-1,Santo Stefano,Irnerio,Maschi,15-24,Straniera,16
61,irnerio-2,Santo Stefano,Irnerio,Femmine,25-34,Italiana,418
61,irnerio-2,Santo Stefano,Irnerio,Maschi,02 e prima,Straniera,18
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,38
63,scandellara,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,27
64,via larga,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,21
64,via larga,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Straniera,9
64,via larga,San Donato - San Vitale,San Vitale,Maschi,35-44,Straniera,32
65,roveri,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,9
65,roveri,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,28
65,roveri,San Donato - San Vitale,San Vitale,Maschi,45-54,Straniera,35
65,roveri,San Donato - San Vitale,San Vitale,Maschi,55-64,Straniera,7
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,1
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Femmine,35-44,Italiana,1
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Femmine,35-44,Straniera,3
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Italiana,1
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Maschi,55-64,Straniera,1
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Straniera,1
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,378
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,02 e prima,Italiana,97
67,mengoli,San Donato - San Vitale,San Vitale,Maschi,35-44,Straniera,151
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,45-54,Italiana,410
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Straniera,26
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,02 e prima,Straniera,7
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,45-54,Italiana,264
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Straniera,36
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,35-44,Straniera,79
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,55-64,Italiana,288
69,croce del biacco,San Donato - San Vitale,San Vitale,Maschi,65 e oltre,Italiana,351
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,03-05,Italiana,4
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,2
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,45-54,Italiana,24
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Italiana,28
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Straniera,21
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Italiana,242
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,02 e prima,Straniera,9
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Straniera,6
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Straniera,9
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,06-14,Straniera,73
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Italiana,419
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Italiana,405
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Straniera,163
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,02 e prima,Straniera,16
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Italiana,422
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Straniera,78
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Italiana,752
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,45-54,Straniera,109
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Italiana,1158
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,02 e prima,Straniera,1
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Italiana,151
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Straniera,45
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Straniera,6
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,25-34,Italiana,193
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,55-64,Straniera,24
74,ravone,Porto - Saragozza,Costa Saragozza,Femmine,02 e prima,Straniera,1
74,ravone,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Italiana,204
74,ravone,Porto - Saragozza,Costa Saragozza,Maschi,06-14,Straniera,1
75,via del genio,Porto - Saragozza,Costa Saragozza,Femmine,03-05,Italiana,1
75,via del genio,Porto - Saragozza,Costa Saragozza,Maschi,02 e prima,Italiana,1
75,via del genio,Porto - Saragozza,Costa Saragozza,Maschi,65 e oltre,Italiana,2
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Italiana,33
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,55-64,Straniera,10
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,55-64,Italiana,673
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,25-34,Italiana,230
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,55-64,Straniera,58
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,45-54,Straniera,19
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,55-64,Straniera,16
79,fossolo,Savena,Mazzini,Femmine,03-05,Italiana,62
79,fossolo,Savena,Mazzini,Femmine,45-54,Straniera,92
79,fossolo,Savena,Mazzini,Maschi,65 e oltre,Straniera,18
80,due madonne,Savena,Mazzini,Femmine,45-54,Italiana,206
80,due madonne,Savena,Mazzini,Femmine,55-64,Straniera,37
80,due madonne,Savena,Mazzini,Maschi,03-05,Italiana,27
81,lungo savena,Savena,Mazzini,Femmine,55-64,Italiana,4
81,lungo savena,Savena,Mazzini,Femmine,65 e oltre,Italiana,15
81,lungo savena,Savena,Mazzini,Maschi,15-24,Straniera,1
81,lungo savena,Savena,Mazzini,Maschi,25-34,Italiana,8
81,lungo savena,Savena,Mazzini,Maschi,45-54,Straniera,2
82,pontevecchio,Savena,Mazzini,Femmine,06-14,Italiana,123
82,pontevecchio,Savena,Mazzini,Femmine,65 e oltre,Straniera,39
82,pontevecchio,Savena,Mazzini,Maschi,02 e prima,Straniera,14
82,pontevecchio,Savena,Mazzini,Maschi,03-05,Italiana,50
82,pontevecchio,Savena,Mazzini,Maschi,35-44,Straniera,129
82,pontevecchio,Savena,Mazzini,Maschi,55-64,Italiana,293
82,pontevecchio,Savena,Mazzini,Maschi,55-64,Straniera,35
83,bitone,Savena,Mazzini,Femmine,15-24,Straniera,69
83,bitone,Savena,Mazzini,Femmine,25-34,Italiana,313
83,bitone,Savena,Mazzini,Maschi,06-14,Straniera,92
83,bitone,Savena,Mazzini,Maschi,25-34,Straniera,71
84,cavedone,Savena,Mazzini,Maschi,02 e prima,Straniera,5
84,cavedone,Savena,Mazzini,Maschi,15-24,Italiana,152
84,cavedone,Savena,Mazzini,Maschi,15-24,Straniera,23
84,cavedone,Savena,Mazzini,Maschi,45-54,Italiana,179
85,via arno,Savena,Mazzini,Femmine,03-05,Italiana,63
85,via arno,Savena,Mazzini,Femmine,06-14,Italiana,195
85,via arno,Savena,Mazzini,Femmine,25-34,Straniera,22
85,via arno,Savena,Mazzini,Femmine,25-34,Italiana,158
85,via arno,Savena,Mazzini,Maschi,02 e prima,Italiana,57
85,via arno,Savena,Mazzini,Maschi,03-05,Italiana,75
85,via arno,Savena,Mazzini,Maschi,15-24,Straniera,38
85,via arno,Savena,Mazzini,Maschi,25-34,Italiana,128
86,ospedale bellaria,Savena,Mazzini,Maschi,03-05,Italiana,1
86,ospedale bellaria,Savena,Mazzini,Maschi,45-54,Italiana,6
87,monte donato,Savena,San Ruffillo,Femmine,02 e prima,Straniera,4
87,monte donato,Savena,San Ruffillo,Femmine,15-24,Straniera,6
87,monte donato,Savena,San Ruffillo,Femmine,45-54,Italiana,90
87,monte donato,Savena,San Ruffillo,Maschi,15-24,Straniera,6
87,monte donato,Savena,San Ruffillo,Maschi,35-44,Italiana,59
87,monte donato,Savena,San Ruffillo,Maschi,45-54,Italiana,92
87,monte donato,Savena,San Ruffillo,Maschi,55-64,Italiana,102
88,via toscana,Savena,San Ruffillo,Femmine,25-34,Italiana,296
88,via toscana,Savena,San Ruffillo,Femmine,45-54,Italiana,585
89,corelli,Savena,San Ruffillo,Femmine,15-24,Italiana,295
89,corelli,Savena,San Ruffillo,Femmine,25-34,Italiana,147
89,corelli,Savena,San Ruffillo,Femmine,65 e oltre,Straniera,77
89,corelli,Savena,San Ruffillo,Maschi,45-54,Italiana,492
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,25-34,Straniera,10
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,45-54,Straniera,20
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,15-24,Italiana,39
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,25-34,Italiana,32
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,25-34,Straniera,9
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,35-44,Italiana,65
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,55-64,Straniera,5
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Maschi,35-44,Italiana,56
12,caserme rosse-manifattura,Navile,Bolognina,Femmine,06-14,Straniera,18
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,45-54,Straniera,40
13,cnr,Navile,Bolognina,Maschi,35-44,Straniera,2
15,via ferrarese,Navile,Bolognina,Femmine,65 e oltre,Straniera,152
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,06-14,Italiana,41
