﻿Anno;Codice Area Statistica;Area Statistica;Quartiere;Zona;Sesso;Età grandi;Età;Cittadinanza;Residenti;Zona di prossimità
2016;25;Tiro A Segno;Navile;Lame;Maschi;02 e prima;00-14;Straniera;2;BERTALIA - NOCE
2016;26;Pescarola;Navile;Lame;Femmine;45-54;45-64;Italiana;290;BERTALIA - NOCE
2016;26;Pescarola;Navile;Lame;Femmine;65 e oltre;65 e oltre;Italiana;720;BERTALIA - NOCE
2016;26;Pescarola;Navile;Lame;Maschi;03-05;00-14;Italiana;32;BERTALIA - NOCE
2016;26;Pescarola;Navile;Lame;Maschi;35-44;30-44;Straniera;68;BERTALIA - NOCE
2016;27;Lazzaretto;Navile;Lame;Femmine;03-05;00-14;Italiana;10;BERTALIA - NOCE
2016;27;Lazzaretto;Navile;Lame;Femmine;25-34;15-29;Straniera;9;BERTALIA - NOCE
2016;27;Lazzaretto;Navile;Lame;Maschi;15-24;15-29;Straniera;59;BERTALIA - NOCE
2016;28;Beverara;Navile;Lame;Femmine;03-05;00-14;Straniera;39;BEVERARA
2016;28;Beverara;Navile;Lame;Maschi;02 e prima;00-14;Italiana;50;BEVERARA
2016;28;Beverara;Navile;Lame;Maschi;03-05;00-14;Italiana;46;BEVERARA
2016;28;Beverara;Navile;Lame;Maschi;15-24;15-29;Straniera;66;BEVERARA
2016;28;Beverara;Navile;Lame;Maschi;65 e oltre;65 e oltre;Straniera;15;BEVERARA
2016;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;15-24;15-29;Italiana;385;MARCONI
2016;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;25-34;15-29;Italiana;289;MARCONI
2016;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;35-44;30-44;Italiana;868;MARCONI
2016;29;Marconi-2;Porto - Saragozza;Marconi;Maschi;55-64;45-64;Straniera;42;MARCONI
2016;30;Marconi-1;Porto - Saragozza;Marconi;Maschi;25-34;30-44;Italiana;86;MALPIGHI
2016;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;02 e prima;00-14;Italiana;5;SAFFI
2016;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;03-05;00-14;Italiana;8;SAFFI
2016;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;15-24;15-29;Italiana;23;SAFFI
2016;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;Femmine;35-44;30-44;Straniera;2;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;Femmine;25-34;30-44;Italiana;6;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;Femmine;65 e oltre;65 e oltre;Italiana;17;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;03-05;00-14;Italiana;1;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;15-24;15-29;Straniera;1;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;35-44;30-44;Italiana;15;SAFFI
2016;32;Scalo Ravone;Porto - Saragozza;Saffi;Maschi;45-54;45-64;Italiana;13;SAFFI
2016;33;Zanardi;Porto - Saragozza;Saffi;Femmine;25-34;15-29;Italiana;130;SAFFI
2016;33;Zanardi;Porto - Saragozza;Saffi;Femmine;55-64;45-64;Straniera;64;SAFFI
2016;34;Velodromo;Porto - Saragozza;Saffi;Femmine;06-14;00-14;Straniera;47;SAFFI
2016;34;Velodromo;Porto - Saragozza;Saffi;Maschi;25-34;30-44;Italiana;167;SAFFI
2016;34;Velodromo;Porto - Saragozza;Saffi;Maschi;45-54;45-64;Italiana;368;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;02 e prima;00-14;Straniera;16;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;03-05;00-14;Italiana;39;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;15-24;15-29;Straniera;40;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Femmine;25-34;15-29;Straniera;52;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Maschi;03-05;00-14;Italiana;49;SAFFI
2016;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;Maschi;25-34;15-29;Italiana;133;SAFFI
2016;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;Maschi;02 e prima;00-14;Straniera;18;BARCA
2016;37;Battindarno;Borgo Panigale - Reno;Barca;Femmine;25-34;30-44;Italiana;158;BARCA
2016;37;Battindarno;Borgo Panigale - Reno;Barca;Femmine;45-54;45-64;Italiana;640;BARCA
2016;37;Battindarno;Borgo Panigale - Reno;Barca;Femmine;45-54;45-64;Straniera;112;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;02 e prima;00-14;Straniera;8;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;06-14;00-14;Italiana;204;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;Femmine;25-34;15-29;Straniera;40;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;Maschi;03-05;00-14;Straniera;14;BARCA
2016;38;Canale di Reno;Borgo Panigale - Reno;Barca;Maschi;25-34;30-44;Straniera;43;BARCA
2016;39;Agucchi;Borgo Panigale - Reno;Santa Viola;Femmine;45-54;45-64;Straniera;84;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;02 e prima;00-14;Straniera;38;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;03-05;00-14;Straniera;36;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;06-14;00-14;Italiana;285;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;25-34;15-29;Straniera;70;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Femmine;55-64;45-64;Straniera;88;SANTA VIOLA
2016;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;Maschi;03-05;00-14;Straniera;35;SANTA VIOLA
2016;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Italiana;43;SAN DONATO NUOVO
2016;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;Maschi;65 e oltre;65 e oltre;Italiana;61;SAN DONATO NUOVO
2016;42;Fiera;San Donato - San Vitale;San Donato;Femmine;06-14;00-14;Italiana;1;SAN DONATO VECCHIO
2016;42;Fiera;San Donato - San Vitale;San Donato;Femmine;35-44;30-44;Straniera;1;SAN DONATO VECCHIO
2016;42;Fiera;San Donato - San Vitale;San Donato;Maschi;35-44;30-44;Italiana;2;SAN DONATO VECCHIO
2016;42;Fiera;San Donato - San Vitale;San Donato;Maschi;45-54;45-64;Italiana;1;SAN DONATO VECCHIO
2016;42;Fiera;San Donato - San Vitale;San Donato;Maschi;65 e oltre;65 e oltre;Italiana;3;SAN DONATO VECCHIO
2016;43;San Donnino;San Donato - San Vitale;San Donato;Femmine;25-34;30-44;Straniera;22;SAN DONATO VECCHIO
2016;43;San Donnino;San Donato - San Vitale;San Donato;Femmine;45-54;45-64;Italiana;188;SAN DONATO VECCHIO
2016;43;San Donnino;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Straniera;19;SAN DONATO VECCHIO
2016;44;Pilastro;San Donato - San Vitale;San Donato;Femmine;55-64;45-64;Straniera;61;SAN DONATO NUOVO
2016;44;Pilastro;San Donato - San Vitale;San Donato;Maschi;25-34;30-44;Italiana;90;SAN DONATO NUOVO
2016;45;CAAB;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Italiana;2;SAN DONATO NUOVO
2016;45;CAAB;San Donato - San Vitale;San Donato;Maschi;35-44;30-44;Italiana;23;SAN DONATO NUOVO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Straniera;31;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Femmine;06-14;00-14;Straniera;77;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Femmine;45-54;45-64;Italiana;462;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Femmine;55-64;45-64;Straniera;87;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Femmine;65 e oltre;65 e oltre;Straniera;49;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Maschi;03-05;00-14;Italiana;69;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Maschi;25-34;30-44;Italiana;218;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Maschi;45-54;45-64;Italiana;541;SAN DONATO VECCHIO
2016;47;Via del Lavoro;San Donato - San Vitale;San Donato;Maschi;55-64;45-64;Straniera;37;SAN DONATO VECCHIO
2016;48;Michelino;San Donato - San Vitale;San Donato;Femmine;15-24;15-29;Italiana;119;SAN DONATO VECCHIO
2016;48;Michelino;San Donato - San Vitale;San Donato;Femmine;25-34;30-44;Italiana;135;SAN DONATO VECCHIO
2016;48;Michelino;San Donato - San Vitale;San Donato;Femmine;65 e oltre;65 e oltre;Straniera;18;SAN DONATO VECCHIO
2016;48;Michelino;San Donato - San Vitale;San Donato;Maschi;06-14;00-14;Straniera;39;SAN DONATO VECCHIO
2016;48;Michelino;San Donato - San Vitale;San Donato;Maschi;25-34;15-29;Italiana;98;SAN DONATO VECCHIO
2016;49;Via Mondo;San Donato - San Vitale;San Donato;Femmine;03-05;00-14;Italiana;65;SAN DONATO VECCHIO
2016;49;Via Mondo;San Donato - San Vitale;San Donato;Femmine;15-24;15-29;Italiana;216;SAN DONATO VECCHIO
2016;49;Via Mondo;San Donato - San Vitale;San Donato;Femmine;25-34;30-44;Straniera;103;SAN DONATO VECCHIO
2016;49;Via Mondo;San Donato - San Vitale;San Donato;Maschi;65 e oltre;65 e oltre;Straniera;18;SAN DONATO VECCHIO
2016;50;Osservanza;Santo Stefano;Colli;Maschi;45-54;45-64;Straniera;20;OSSERVANZA - PADERNO
2016;51;San Michele in Bosco;Santo Stefano;Colli;Maschi;15-24;15-29;Straniera;4;OSSERVANZA - PADERNO
2016;52;Paderno;Santo Stefano;Colli;Femmine;15-24;15-29;Italiana;63;OSSERVANZA - PADERNO
2016;52;Paderno;Santo Stefano;Colli;Maschi;02 e prima;00-14;Straniera;3;OSSERVANZA - PADERNO
2016;53;Galvani-1;Santo Stefano;Galvani;Femmine;65 e oltre;65 e oltre;Straniera;4;GALVANI
2016;54;Galvani-2;Santo Stefano;Galvani;Femmine;15-24;15-29;Italiana;366;GALVANI
2016;54;Galvani-2;Santo Stefano;Galvani;Maschi;55-64;45-64;Straniera;35;GALVANI
2016;55;Giardini Margherita;Santo Stefano;Murri;Femmine;45-54;45-64;Straniera;1;MURRI
2016;55;Giardini Margherita;Santo Stefano;Murri;Maschi;06-14;00-14;Italiana;3;MURRI
2016;56;Mezzofanti;Santo Stefano;Murri;Femmine;25-34;15-29;Italiana;157;MURRI
2016;56;Mezzofanti;Santo Stefano;Murri;Maschi;02 e prima;00-14;Straniera;10;MURRI
2016;56;Mezzofanti;Santo Stefano;Murri;Maschi;65 e oltre;65 e oltre;Italiana;725;MURRI
2016;57;Siepelunga;Santo Stefano;Murri;Femmine;03-05;00-14;Straniera;3;MURRI
2016;57;Siepelunga;Santo Stefano;Murri;Femmine;45-54;45-64;Italiana;331;MURRI
2016;57;Siepelunga;Santo Stefano;Murri;Maschi;25-34;15-29;Italiana;93;MURRI
2016;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;15-24;15-29;Straniera;17;SARAGOZZA - SAN LUCA
2016;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;Maschi;65 e oltre;65 e oltre;Straniera;6;SARAGOZZA - SAN LUCA
2016;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;35-44;30-44;Straniera;200;SARAGOZZA - SAN LUCA
2016;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;Femmine;65 e oltre;65 e oltre;Straniera;47;SARAGOZZA - SAN LUCA
2016;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;Femmine;06-14;00-14;Italiana;207;SARAGOZZA - SAN LUCA
2016;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;Maschi;45-54;45-64;Straniera;25;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;06-14;00-14;Italiana;34;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;25-34;15-29;Straniera;1;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;35-44;30-44;Italiana;70;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;35-44;30-44;Straniera;9;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;Femmine;65 e oltre;65 e oltre;Italiana;175;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;15-24;15-29;Straniera;2;SARAGOZZA - SAN LUCA
2016;74;Ravone;Porto - Saragozza;Costa Saragozza;Maschi;25-34;30-44;Italiana;24;SARAGOZZA - SAN LUCA
2016;75;Via del Genio;Porto - Saragozza;Costa Saragozza;Femmine;06-14;00-14;Italiana;2;SARAGOZZA - SAN LUCA
2016;75;Via del Genio;Porto - Saragozza;Costa Saragozza;Maschi;15-24;15-29;Italiana;1;SARAGOZZA - SAN LUCA
2016;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;25-34;15-29;Italiana;10;SARAGOZZA - SAN LUCA
2016;76;San Luca;Porto - Saragozza;Costa Saragozza;Femmine;45-54;45-64;Straniera;8;SARAGOZZA - SAN LUCA
2016;76;San Luca;Porto - Saragozza;Costa Saragozza;Maschi;25-34;15-29;Straniera;4;SARAGOZZA - SAN LUCA
2016;77;Malpighi-2;Porto - Saragozza;Malpighi;Maschi;15-24;15-29;Italiana;267;MALPIGHI
2016;77;Malpighi-2;Porto - Saragozza;Malpighi;Maschi;55-64;45-64;Straniera;44;MALPIGHI
2016;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;02 e prima;00-14;Straniera;2;MALPIGHI
2016;78;Malpighi-1;Porto - Saragozza;Malpighi;Maschi;45-54;45-64;Italiana;104;MALPIGHI
2016;79;Fossolo;Savena;Mazzini;Maschi;25-34;15-29;Straniera;22;FOSSOLO - DUE MADONNE
2016;79;Fossolo;Savena;Mazzini;Maschi;45-54;45-64;Straniera;28;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Femmine;03-05;00-14;Italiana;31;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Femmine;45-54;45-64;Straniera;32;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Maschi;03-05;00-14;Straniera;8;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Maschi;06-14;00-14;Italiana;84;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Maschi;15-24;15-29;Straniera;19;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Maschi;35-44;30-44;Straniera;26;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Maschi;45-54;45-64;Italiana;203;FOSSOLO - DUE MADONNE
2016;80;Due Madonne;Savena;Mazzini;Maschi;45-54;45-64;Straniera;13;FOSSOLO - DUE MADONNE
2016;81;Lungo Savena;Savena;Mazzini;Femmine;35-44;30-44;Italiana;4;FOSSOLO - DUE MADONNE
2016;81;Lungo Savena;Savena;Mazzini;Femmine;45-54;45-64;Straniera;1;FOSSOLO - DUE MADONNE
2016;82;Pontevecchio;Savena;Mazzini;Femmine;02 e prima;00-14;Straniera;32;PONTEVECCHIO - MAZZINI
2016;82;Pontevecchio;Savena;Mazzini;Maschi;06-14;00-14;Italiana;110;PONTEVECCHIO - MAZZINI
2016;82;Pontevecchio;Savena;Mazzini;Maschi;15-24;15-29;Italiana;143;PONTEVECCHIO - MAZZINI
2016;82;Pontevecchio;Savena;Mazzini;Maschi;15-24;15-29;Straniera;56;PONTEVECCHIO - MAZZINI
2016;82;Pontevecchio;Savena;Mazzini;Maschi;25-34;30-44;Italiana;165;PONTEVECCHIO - MAZZINI
2016;82;Pontevecchio;Savena;Mazzini;Maschi;65 e oltre;65 e oltre;Straniera;6;PONTEVECCHIO - MAZZINI
2016;83;Bitone;Savena;Mazzini;Femmine;06-14;00-14;Straniera;84;PONTEVECCHIO - MAZZINI
2016;83;Bitone;Savena;Mazzini;Femmine;55-64;45-64;Straniera;118;PONTEVECCHIO - MAZZINI
2016;83;Bitone;Savena;Mazzini;Maschi;03-05;00-14;Italiana;102;PONTEVECCHIO - MAZZINI
2016;83;Bitone;Savena;Mazzini;Maschi;03-05;00-14;Straniera;57;PONTEVECCHIO - MAZZINI
2016;83;Bitone;Savena;Mazzini;Maschi;06-14;00-14;Italiana;264;PONTEVECCHIO - MAZZINI
2016;83;Bitone;Savena;Mazzini;Maschi;25-34;15-29;Italiana;192;PONTEVECCHIO - MAZZINI
2016;83;Bitone;Savena;Mazzini;Maschi;55-64;45-64;Italiana;488;PONTEVECCHIO - MAZZINI
2016;84;Cavedone;Savena;Mazzini;Femmine;15-24;15-29;Italiana;115;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;Femmine;02 e prima;00-14;Italiana;60;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;Femmine;15-24;15-29;Straniera;26;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;Femmine;25-34;30-44;Italiana;114;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;Femmine;25-34;30-44;Straniera;34;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;Femmine;35-44;30-44;Italiana;417;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;Femmine;65 e oltre;65 e oltre;Straniera;16;PONTEVECCHIO - MAZZINI
2016;85;Via Arno;Savena;Mazzini;Maschi;06-14;00-14;Straniera;37;PONTEVECCHIO - MAZZINI
2016;86;Ospedale Bellaria;Savena;Mazzini;Femmine;45-54;45-64;Italiana;5;LUNGO SAVENA
2016;86;Ospedale Bellaria;Savena;Mazzini;Maschi;35-44;30-44;Italiana;1;LUNGO SAVENA
2016;87;Monte Donato;Savena;San Ruffillo;Femmine;15-24;15-29;Straniera;5;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;87;Monte Donato;Savena;San Ruffillo;Femmine;25-34;15-29;Straniera;3;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;87;Monte Donato;Savena;San Ruffillo;Maschi;65 e oltre;65 e oltre;Straniera;2;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;88;Via Toscana;Savena;San Ruffillo;Femmine;02 e prima;00-14;Italiana;94;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;88;Via Toscana;Savena;San Ruffillo;Maschi;02 e prima;00-14;Straniera;22;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2016;89;Corelli;Savena;San Ruffillo;Femmine;06-14;00-14;Straniera;62;LUNGO SAVENA
2016;89;Corelli;Savena;San Ruffillo;Maschi;06-14;00-14;Italiana;260;LUNGO SAVENA
2016;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Femmine;25-34;15-29;Straniera;9;LUNGO SAVENA
2016;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;06-14;00-14;Italiana;41;LUNGO SAVENA
2016;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;45-54;45-64;Italiana;87;LUNGO SAVENA
2016;90;Ponte Savena-La Bastia;Savena;San Ruffillo;Maschi;55-64;45-64;Italiana;75;LUNGO SAVENA
2016;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;15-24;15-29;Italiana;1;
2016;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;25-34;30-44;Straniera;4;
2016;99;non indicata;Senza fissa dimora;Senza fissa dimora;Femmine;45-54;45-64;Straniera;4;
2016;99;non indicata;Senza fissa dimora;Senza fissa dimora;Maschi;06-14;00-14;Straniera;1;
2016;99;non indicata;Senza fissa dimora;Senza fissa dimora;Maschi;65 e oltre;65 e oltre;Italiana;32;
2017;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;2;BIRRA - BARGELLINO - LAVINO
2017;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Femmine;35-44;30-44;Italiana;36;BIRRA - BARGELLINO - LAVINO
2017;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;35-44;30-44;Straniera;10;BIRRA - BARGELLINO - LAVINO
2017;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;Maschi;65 e oltre;65 e oltre;Italiana;32;BIRRA - BARGELLINO - LAVINO
2017;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Straniera;5;BIRRA - BARGELLINO - LAVINO
2017;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Italiana;17;BIRRA - BARGELLINO - LAVINO
2017;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Italiana;52;BIRRA - BARGELLINO - LAVINO
2017;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Italiana;2;BIRRA - BARGELLINO - LAVINO
2017;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Italiana;2;BIRRA - BARGELLINO - LAVINO
2017;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Maschi;03-05;00-14;Italiana;2;BIRRA - BARGELLINO - LAVINO
2017;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Italiana;4;BIRRA - BARGELLINO - LAVINO
2017;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;02 e prima;00-14;Straniera;2;BIRRA - BARGELLINO - LAVINO
2017;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Femmine;45-54;45-64;Italiana;41;BIRRA - BARGELLINO - LAVINO
2017;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;27;BIRRA - BARGELLINO - LAVINO
2017;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Italiana;17;BIRRA - BARGELLINO - LAVINO
2017;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Straniera;17;BIRRA - BARGELLINO - LAVINO
2017;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Straniera;22;BIRRA - BARGELLINO - LAVINO
2017;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Italiana;73;BORGO PANIGALE
2017;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Femmine;45-54;45-64;Straniera;33;BORGO PANIGALE
2017;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Italiana;29;BORGO PANIGALE
2017;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Straniera;80;BORGO PANIGALE
2017;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Straniera;87;BORGO PANIGALE
2017;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Italiana;115;BORGO PANIGALE
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;02 e prima;00-14;Straniera;20;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;03-05;00-14;Straniera;13;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;15-24;15-29;Straniera;41;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;15-29;Straniera;48;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Maschi;02 e prima;00-14;Straniera;21;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Italiana;147;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Maschi;15-24;15-29;Italiana;118;CASTELDEBOLE - PONTELUNGO
2017;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;15-29;Italiana;95;CASTELDEBOLE - PONTELUNGO
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Femmine;25-34;30-44;Italiana;21;BORGO PANIGALE
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Femmine;45-54;45-64;Italiana;70;BORGO PANIGALE
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Straniera;11;BORGO PANIGALE
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Straniera;10;BORGO PANIGALE
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Italiana;66;BORGO PANIGALE
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Straniera;4;BORGO PANIGALE
2017;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;Maschi;65 e oltre;65 e oltre;Italiana;132;BORGO PANIGALE
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Femmine;06-14;00-14;Italiana;159;CASTELDEBOLE - PONTELUNGO
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;06-14;00-14;Straniera;20;CASTELDEBOLE - PONTELUNGO
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;25-34;30-44;Italiana;89;CASTELDEBOLE - PONTELUNGO
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;45-54;45-64;Straniera;29;CASTELDEBOLE - PONTELUNGO
2017;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;Maschi;55-64;45-64;Italiana;265;CASTELDEBOLE - PONTELUNGO
2017;12;Caserme Rosse-Manifattura;Navile;Bolognina;Femmine;25-34;15-29;Italiana;22;CORTICELLA - DOZZA
2017;12;Caserme Rosse-Manifattura;Navile;Bolognina;Femmine;25-34;30-44;Straniera;23;CORTICELLA - DOZZA
2017;12;Caserme Rosse-Manifattura;Navile;Bolognina;Maschi;25-34;30-44;Italiana;34;CORTICELLA - DOZZA
2017;13;CNR;Navile;Bolognina;Femmine;35-44;30-44;Straniera;1;BEVERARA
2017;14;Arcoveggio;Navile;Bolognina;Femmine;03-05;00-14;Straniera;55;BOLOGNINA
2017;14;Arcoveggio;Navile;Bolognina;Femmine;15-24;15-29;Straniera;96;BOLOGNINA
