year,area_name,quartiere_name,zona_name,census_section,n_local_units,n_workers_private,n_workers_public,n_students
2019,CAAB,San Donato - San Vitale,San Donato,1121,8,105,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1138,31,39,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1152,11,10,0,0
2019,SAN MICHELE IN BOSCO,Santo Stefano,Colli,1165,57,71,0,0
2019,SAN MICHELE IN BOSCO,Santo Stefano,Colli,1169,3,4,0,0
2019,SAN MICHELE IN BOSCO,Santo Stefano,Colli,1173,4,3,0,0
2019,PADERNO,Santo Stefano,Colli,1198,2,2,0,0
2019,PADERNO,Santo Stefano,Colli,1201,1,1,0,0
2019,PADERNO,Santo Stefano,Colli,1202,2,2,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1210,50,170,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1218,158,506,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1249,37,98,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1258,18,26,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1260,25,24,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1261,57,126,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1321,5,5,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1325,23,46,0,0
2019,DAGNINI,Santo Stefano,Murri,1333,16,22,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1360,9,11,0,0
2019,DAGNINI,Santo Stefano,Murri,1369,9,23,0,0
2019,GIARDINI MARGHERITA,Santo Stefano,Murri,1377,2,26,0,73
2019,GIARDINI MARGHERITA,Santo Stefano,Murri,1380,3,12,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1384,17,24,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1396,1,1,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1403,44,75,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1407,21,29,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1417,1,0,0,126
2019,CHIESANUOVA,Santo Stefano,Murri,1444,13,35,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1455,10,230,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1485,17,34,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1491,9,10,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1506,55,151,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1509,4,22,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1590,8,8,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1623,2,5,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1631,17,24,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1637,35,64,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1639,11,11,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1646,8,18,0,50
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1747,32,56,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1759,7,9,0,0
2019,GUELFA,San Donato - San Vitale,S. Vitale,1771,8,12,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1789,16,45,0,126
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1851,17,27,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1878,8,22,0,0
2019,RAVONE,Porto - Saragozza,Costa Saragozza,1893,16,17,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1904,7,9,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1942,35,93,0,464
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1948,13,186,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1974,43,58,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1978,29,51,0,0
2019,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,19,2,2,0,0
2019,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,20,1,1,0,0
2019,BARGELLINO,Borgo Panigale - Reno,Borgo Panigale,24,4,546,0,0
2019,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,28,8,75,0,0
2019,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,52,2,2,0,0
2019,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,78,24,300,0,78
2019,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,80,1,4,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,88,20,164,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,91,1,2,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,98,20,26,0,50
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,100,10,11,0,122
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,112,36,60,0,0
2019,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,120,11,212,0,0
2019,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,127,49,412,0,117
2019,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,137,62,1964,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,139,14,53,0,0
2019,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,146,28,68,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,163,1,15,0,0
2019,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,169,23,26,0,0
2019,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,180,5,4,0,0
2019,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,182,22,32,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,189,3,3,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,190,1,13,0,0
2019,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,200,5,250,0,0
2019,CASERME ROSSE-MANIFATTURA,Navile,Bolognina,212,6,8,0,0
2019,ARCOVEGGIO,Navile,Bolognina,233,6,5,0,0
2019,ARCOVEGGIO,Navile,Bolognina,264,6,6,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,280,4,4,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,292,1,1,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,295,1,33,0,0
2019,VIA FERRARESE,Navile,Bolognina,305,24,793,0,0
2019,VIA FERRARESE,Navile,Bolognina,306,32,46,0,0
2019,VIA FERRARESE,Navile,Bolognina,308,23,44,0,0
2019,VIA FERRARESE,Navile,Bolognina,334,35,176,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,354,6,122,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,359,22,64,0,0
2019,PIAZZA DELL'UNITA',Navile,Bolognina,363,7,51,0,43
2019,SAN SAVINO,Navile,Corticella,379,12,20,0,0
2019,SAN SAVINO,Navile,Corticella,397,22,54,0,0
2019,SAN SAVINO,Navile,Corticella,399,23,45,0,0
2019,SAN SAVINO,Navile,Corticella,404,28,77,0,287
2019,SAVENA ABBANDONATO,Navile,Corticella,429,1,1,0,0
2019,MULINO DEL GOMITO,Navile,Corticella,430,5,16,0,0
2019,CROCE COPERTA,Navile,Corticella,463,74,208,0,56
2019,CROCE COPERTA,Navile,Corticella,473,3,25,0,0
2019,LA DOZZA,Navile,Corticella,483,3,4,0,0
2019,LA DOZZA,Navile,Corticella,484,4,4,0,0
2019,LA DOZZA,Navile,Corticella,487,2,14,0,0
2019,LA NOCE,Navile,Lame,503,38,145,0,0
2019,LAGHETTI DEL ROSARIO,Navile,Lame,517,6,6,0,0
2019,TIRO A SEGNO,Navile,Lame,542,3,3,0,112
2019,PESCAROLA,Navile,Lame,545,10,13,0,0
2019,BEVERARA,Navile,Lame,556,1,1,0,0
2019,BEVERARA,Navile,Lame,578,1,1,0,0
2019,LAZZARETTO,Navile,Lame,580,4,4,0,0
2019,LAZZARETTO,Navile,Lame,587,15,67,0,0
2019,BEVERARA,Navile,Lame,591,12,19,0,0
2019,BEVERARA,Navile,Lame,592,32,227,0,0
2019,BEVERARA,Navile,Lame,601,5,70,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,615,34,69,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,620,56,131,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,657,79,305,0,0
2019,MARCONI-2,Porto - Saragozza,Marconi,664,214,444,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,684,119,381,0,0
2019,MARCONI-1,Porto - Saragozza,Marconi,686,35,92,0,0
2019,ZANARDI,Porto - Saragozza,Saffi,719,53,312,0,0
2019,ZANARDI,Porto - Saragozza,Saffi,722,2,2,0,26
2019,VELODROMO,Porto - Saragozza,Saffi,735,11,20,0,0
2019,VELODROMO,Porto - Saragozza,Saffi,737,7,17,0,36
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,773,16,22,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,780,45,82,0,0
2019,VIA VITTORIO VENETO,Porto - Saragozza,Saffi,782,3,4,0,37
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,787,15,251,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,811,2,2,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,816,13,16,0,0
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,852,15,19,0,75
2019,BATTINDARNO,Borgo Panigale - Reno,Barca,853,25,58,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,863,17,34,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,878,21,31,0,0
2019,CANALE DI RENO,Borgo Panigale - Reno,Barca,885,3,5,0,0
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,925,4,23,0,347
2019,EMILIA PONENTE,Borgo Panigale - Reno,S. Viola,926,1,1,0,0
2019,CADRIANO-CALAMOSCO,San Donato - San Vitale,San Donato,936,1,3,0,0
2019,CADRIANO-CALAMOSCO,San Donato - San Vitale,San Donato,956,5,13,0,0
2019,FIERA,San Donato - San Vitale,San Donato,962,20,197,0,0
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,995,47,120,0,14
2019,VIA DEL LAVORO,San Donato - San Vitale,San Donato,1006,23,47,0,0
2019,MICHELINO,San Donato - San Vitale,San Donato,1011,18,231,0,0
2019,MICHELINO,San Donato - San Vitale,San Donato,1015,15,17,0,0
2019,VIA MONDO,San Donato - San Vitale,San Donato,1032,33,61,0,0
2019,MICHELINO,San Donato - San Vitale,San Donato,1036,12,20,0,0
2019,VIA MONDO,San Donato - San Vitale,San Donato,1050,2,467,0,0
2019,MICHELINO,San Donato - San Vitale,San Donato,1054,5,5,0,0
2019,SAN DONNINO,San Donato - San Vitale,San Donato,1081,37,55,0,211
2019,SAN DONNINO,San Donato - San Vitale,San Donato,1082,7,7,0,0
2019,PILASTRO,San Donato - San Vitale,San Donato,1100,1,1,0,57
2019,CAAB,San Donato - San Vitale,San Donato,1115,11,97,0,0
2019,PADERNO,Santo Stefano,Colli,1134,3,3,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1140,6,7,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1144,21,44,0,0
2019,OSSERVANZA,Santo Stefano,Colli,1147,11,14,0,0
2019,SAN MICHELE IN BOSCO,Santo Stefano,Colli,1170,42,158,0,61
2019,PADERNO,Santo Stefano,Colli,1181,11,10,0,0
2019,PADERNO,Santo Stefano,Colli,1186,1,15,0,0
2019,PADERNO,Santo Stefano,Colli,1191,2,2,0,0
2019,PADERNO,Santo Stefano,Colli,1197,1,1,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1208,6,65,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1212,47,272,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1213,92,392,0,0
2019,GALVANI-1,Santo Stefano,Galvani,1230,49,131,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1232,67,125,0,24
2019,GALVANI-2,Santo Stefano,Galvani,1236,27,38,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1243,15,30,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1246,44,55,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1274,102,143,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1280,35,45,0,0
2019,GALVANI-2,Santo Stefano,Galvani,1295,30,62,0,73
2019,DAGNINI,Santo Stefano,Murri,1335,6,8,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1341,19,23,0,0
2019,DAGNINI,Santo Stefano,Murri,1351,5,5,0,0
2019,MEZZOFANTI,Santo Stefano,Murri,1359,1,1,0,60
2019,MEZZOFANTI,Santo Stefano,Murri,1359,1,1,0,135
2019,DAGNINI,Santo Stefano,Murri,1364,19,26,0,0
2019,DAGNINI,Santo Stefano,Murri,1366,18,32,0,0
2019,DAGNINI,Santo Stefano,Murri,1376,3,5,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1379,18,26,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1391,66,136,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1393,11,11,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1394,11,18,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1395,4,4,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1398,31,40,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1405,7,6,0,0
2019,SIEPELUNGA,Santo Stefano,Murri,1406,10,10,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1411,5,5,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1413,45,61,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1417,1,0,0,90
2019,CHIESANUOVA,Santo Stefano,Murri,1422,17,28,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1424,24,38,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1443,11,12,0,0
2019,CHIESANUOVA,Santo Stefano,Murri,1446,27,104,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1451,10,44,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1452,9,23,0,50
2019,IRNERIO-2,Santo Stefano,Irnerio,1460,35,391,0,172
2019,IRNERIO-2,Santo Stefano,Irnerio,1466,41,192,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1481,44,78,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1498,16,38,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1500,1,1,0,0
2019,IRNERIO-2,Santo Stefano,Irnerio,1501,24,50,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1507,15,46,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1514,8,19,0,0
2019,IRNERIO-1,Santo Stefano,Irnerio,1519,51,113,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1566,15,201,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1574,30,232,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1575,1,1,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1576,18,31,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1589,15,20,0,0
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1603,35,219,0,65
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1607,19,18,0,379
2019,CIRENAICA,San Donato - San Vitale,S. Vitale,1608,9,13,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1630,10,21,0,63
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1632,38,60,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1633,21,35,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1649,13,12,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1651,21,30,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1656,42,77,0,0
2019,MENGOLI,San Donato - San Vitale,S. Vitale,1658,39,100,0,0
2019,SCANDELLARA,San Donato - San Vitale,S. Vitale,1679,5,5,0,23
2019,SCANDELLARA,San Donato - San Vitale,S. Vitale,1680,2,9,0,0
2019,VIA LARGA,San Donato - San Vitale,S. Vitale,1687,57,90,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1712,6,43,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1719,41,468,0,0
2019,GUELFA,San Donato - San Vitale,S. Vitale,1726,14,25,0,0
2019,ROVERI,San Donato - San Vitale,S. Vitale,1734,26,185,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1748,15,46,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1750,22,45,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1753,4,11,0,0
2019,STRADELLI GUELFI,San Donato - San Vitale,S. Vitale,1755,4,7,0,0
2019,CROCE DEL BIACCO,San Donato - San Vitale,S. Vitale,1757,8,9,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1791,17,43,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1800,21,33,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1805,25,39,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1807,1,1,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1819,2,13,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1822,18,283,0,97
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1837,27,38,0,62
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1845,27,36,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1847,13,17,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1848,9,9,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1853,26,31,0,0
2019,XXI APRILE,Porto - Saragozza,Costa Saragozza,1859,30,47,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1864,4,3,0,0
2019,STADIO-MELONCELLO,Porto - Saragozza,Costa Saragozza,1879,4,4,0,0
2019,SAN LUCA,Porto - Saragozza,Costa Saragozza,1882,8,7,0,0
2019,SAN LUCA,Porto - Saragozza,Costa Saragozza,1883,4,7,0,0
2019,RAVONE,Porto - Saragozza,Costa Saragozza,1896,6,25,0,0
2019,SAN GIUSEPPE,Porto - Saragozza,Costa Saragozza,1900,1,1,0,0
2019,SAN LUCA,Porto - Saragozza,Costa Saragozza,1918,1,2,0,0
2019,SAN LUCA,Porto - Saragozza,Costa Saragozza,1921,2,2,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1931,6,18,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1932,59,92,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1940,90,151,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1946,25,65,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1949,130,473,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1951,95,243,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1956,55,98,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1957,4,10,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1961,2,3,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1968,52,73,0,0
2019,MALPIGHI-1,Porto - Saragozza,Malpighi,1970,21,42,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1980,57,88,0,42
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1990,15,23,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1994,15,15,0,11
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1995,12,13,0,40
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1995,12,13,0,59
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1996,1,7,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,2000,46,127,0,89
2019,FOSSOLO,Savena,Mazzini,2002,11,12,0,0
2019,FOSSOLO,Savena,Mazzini,2010,17,18,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1986,38,62,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1988,97,226,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1991,129,202,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,1997,21,32,0,0
2019,MALPIGHI-2,Porto - Saragozza,Malpighi,2000,46,127,0,40
2019,FOSSOLO,Savena,Mazzini,2001,2,6,0,855
2019,FOSSOLO,Savena,Mazzini,2006,17,17,0,0
2019,FOSSOLO,Savena,Mazzini,2015,22,24,0,0
2019,DUE MADONNE,Savena,Mazzini,2019,1,1,0,0
2019,DUE MADONNE,Savena,Mazzini,2041,19,68,0,0
2019,DUE MADONNE,Savena,Mazzini,2047,12,12,0,40
2019,DUE MADONNE,Savena,Mazzini,2050,10,15,0,0
2019,LUNGO SAVENA,Savena,Mazzini,2051,4,4,0,0
2019,PONTEVECCHIO,Savena,Mazzini,2055,5,5,0,0
2019,PONTEVECCHIO,Savena,Mazzini,2058,11,20,0,0
2019,BITONE,Savena,Mazzini,2070,36,59,0,0
2019,BITONE,Savena,Mazzini,2085,15,25,0,0
2019,BITONE,Savena,Mazzini,2091,13,17,0,0
2019,BITONE,Savena,Mazzini,2100,23,36,0,0
2019,BITONE,Savena,Mazzini,2109,1,1,0,0
2019,BITONE,Savena,Mazzini,2112,8,12,0,0
2019,BITONE,Savena,Mazzini,2117,5,4,0,0
2019,VIA ARNO,Savena,Mazzini,2125,1,5,0,0
2019,VIA ARNO,Savena,Mazzini,2128,42,88,0,0
2019,VIA ARNO,Savena,Mazzini,2138,11,21,0,0
2019,VIA ARNO,Savena,Mazzini,2155,13,146,0,42
2019,VIA TOSCANA,Savena,S. Ruffillo,2163,5,5,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2167,2,2,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2211,12,16,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2228,15,20,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2236,2,2,0,0
2019,CORELLI,Savena,S. Ruffillo,2263,26,118,0,166
2019,CORELLI,Savena,S. Ruffillo,2274,2,2,0,0
2019,CORELLI,Savena,S. Ruffillo,2277,9,16,0,0
2019,MONTE DONATO,Savena,S. Ruffillo,2289,7,7,0,0
2019,MONTE DONATO,Savena,S. Ruffillo,2291,2,3,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2297,4,12,0,0
2019,LA NOCE,Navile,Lame,2326,20,22,0,0
2019,BITONE,Savena,Mazzini,2074,3,3,0,0
2019,BITONE,Savena,Mazzini,2082,8,14,0,0
2019,BITONE,Savena,Mazzini,2096,21,46,0,0
2019,BITONE,Savena,Mazzini,2107,8,23,0,0
2019,VIA ARNO,Savena,Mazzini,2129,22,25,0,0
2019,VIA ARNO,Savena,Mazzini,2131,13,14,0,0
2019,CAVEDONE,Savena,Mazzini,2141,2,48,0,0
2019,CAVEDONE,Savena,Mazzini,2142,7,7,0,0
2019,CAVEDONE,Savena,Mazzini,2148,16,16,0,0
2019,VIA ARNO,Savena,Mazzini,2155,13,146,0,74
2019,VIA TOSCANA,Savena,S. Ruffillo,2188,1,1,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2205,62,180,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2215,6,11,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2219,8,14,0,0
2019,VIA TOSCANA,Savena,S. Ruffillo,2224,17,38,0,0
2019,CORELLI,Savena,S. Ruffillo,2251,2,2,0,0
2019,CORELLI,Savena,S. Ruffillo,2275,7,8,0,0
2019,PONTE SAVENA-LA BASTIA,Savena,S. Ruffillo,2318,9,16,0,0
2018,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,6,2,10,0,0
2018,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,7,1,1,0,0
2018,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,8,3,2,0,0
2018,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,14,2,2,0,0
2018,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,21,5,5,0,0
2018,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,28,5,34,0,0
2018,AEROPORTO,Borgo Panigale - Reno,Borgo Panigale,39,10,19,0,0
2018,VIA DEL VIVAIO,Borgo Panigale - Reno,Borgo Panigale,53,2,2,0,0
2018,LA BIRRA,Borgo Panigale - Reno,Borgo Panigale,65,7,27,0,0
2018,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,79,31,49,0,0
2018,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,81,11,15,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,91,1,2,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,99,6,9,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,122,4,3,0,0
2018,RIGOSA,Borgo Panigale - Reno,Borgo Panigale,135,1,1,0,0
2018,DUCATI-VILLAGGIO INA,Borgo Panigale - Reno,Borgo Panigale,136,18,326,0,0
2018,BORGO CENTRO,Borgo Panigale - Reno,Borgo Panigale,143,54,359,0,0
2018,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,146,32,74,0,0
2018,TRIUMVIRATO-PIETRA,Borgo Panigale - Reno,Borgo Panigale,152,5,7,0,0
2018,CASTELDEBOLE,Borgo Panigale - Reno,Borgo Panigale,203,8,11,0,0
2018,ARCOVEGGIO,Navile,Bolognina,238,10,12,0,0
2018,ARCOVEGGIO,Navile,Bolognina,240,6,27,0,0
2018,ARCOVEGGIO,Navile,Bolognina,247,24,36,0,0
2018,ARCOVEGGIO,Navile,Bolognina,261,17,32,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,273,6,6,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,278,11,18,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,290,36,73,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,293,11,30,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,294,6,23,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,295,1,32,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,296,37,184,0,0
2018,VIA FERRARESE,Navile,Bolognina,300,8,16,0,0
2018,VIA FERRARESE,Navile,Bolognina,305,20,192,0,0
2018,VIA FERRARESE,Navile,Bolognina,315,12,12,0,0
2018,VIA FERRARESE,Navile,Bolognina,333,44,62,0,0
2018,PIAZZA DELL'UNITA',Navile,Bolognina,358,35,57,0,0
2018,SAVENA ABBANDONATO,Navile,Corticella,373,2,53,0,0
2018,SAN SAVINO,Navile,Corticella,375,3,6,0,0
2018,SAN SAVINO,Navile,Corticella,394,10,19,0,0
2018,CROCE COPERTA,Navile,Corticella,444,18,23,0,0
2018,CROCE COPERTA,Navile,Corticella,452,36,143,0,0
2018,CROCE COPERTA,Navile,Corticella,454,13,54,0,0
2018,CROCE COPERTA,Navile,Corticella,466,14,57,0,0
2018,LA DOZZA,Navile,Corticella,484,4,4,0,0
